STOCK CODE,SUBCATEGORY NAME,SHORT DESCRIPTION,IMAGE,MANUFACTURER,MANUFACTURER SKU,DBP,RRP
NWG-WGCLG353,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 3-yr for Firebox Cloud Large,https://www.leadersystems.com.au/Images/NWG-WGCLG353.jpg,Watchguard,WGCLG353,22958,29127
NWG-WGCLG261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox Cloud Large,https://www.leadersystems.com.au/Images/NWG-WGCLG261.jpg,Watchguard,WGCLG261,2254,2860
NWG-WGCLG131,Subscriptions  Licensing,WatchGuard Intrusion Prevention Service 1-yr for Firebox Cloud Large,https://www.leadersystems.com.au/Images/NWG-WGCLG131.jpg,Watchguard,WGCLG131,2267,2876
NWG-WGCXL173,Cloud  Server Security,WatchGuard APT Blocker 3-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL173.jpg,Watchguard,WGCXL173,10863,13782
NWG-WGCXL141,Subscriptions  Licensing,WatchGuard Reputation Enabled Defense 1-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL141.jpg,Watchguard,WGCXL141,4521,5736
NWG-WGVXL263,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 3-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL263.jpg,Watchguard,WGVXL263,10448,13255
NWG-WGVXL173,Cloud  Server Security,WatchGuard APT Blocker 3-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL173.jpg,Watchguard,WGVXL173,10863,13782
NWG-WGVXL131,Subscriptions  Licensing,WatchGuard Intrusion Prevention Service 1-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL131.jpg,Watchguard,WGVXL131,4521,5736
NWG-WGVXL151,Subscriptions  Licensing,WatchGuard Application Control 1-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL151.jpg,Watchguard,WGVXL151,4533,5752
NWG-WGM47121,Subscriptions  Licensing,WatchGuard Gateway AntiVirus 1-yr for M470,https://www.leadersystems.com.au/Images/NWG-WGM47121.jpg,Watchguard,WGM47121,1331,1658
NWG-WG460181,Subscriptions  Licensing,WatchGuard Network Discovery 1-yr for Firebox M4600,https://www.leadersystems.com.au/Images/NWG-WG460181.jpg,Watchguard,WG460181,4546,5768
NWG-WG561351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox M5600,https://www.leadersystems.com.au/Images/NWG-WG561351.jpg,Watchguard,WG561351,58386,78019
NWG-WGT20201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox T20,https://www.leadersystems.com.au/Images/NWG-WGT20201.jpg,Watchguard,WGT20201,139,173
NWG-WGM57151,Subscriptions  Licensing,WatchGuard Application Control 1-yr for Firebox M570,https://www.leadersystems.com.au/Images/NWG-WGM57151.jpg,Watchguard,WGM57151,2071,2580
NWG-WGM67201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox M670,https://www.leadersystems.com.au/Images/NWG-WGM67201.jpg,Watchguard,WGM67201,2226,2774
NWG-WGCSM031,Firewalls  Network Security,WatchGuard Firebox Cloud Small with 1-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCSM031.jpg,Watchguard,WGCSM031,1888,2557
NWG-WGCME001,Firewalls  Network Security,WatchGuard Firebox Cloud Medium with 1-yr Standard Support - Only available to WGOne Silver/Gold Partners,https://www.leadersystems.com.au/Images/NWG-WGCME001.jpg,Watchguard,WGCME001,3267,4424
NWG-WGCME061,Firewalls  Network Security,Trade up to WatchGuard Firebox Cloud Medium with 1-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCME061.jpg,Watchguard,WGCME061,3432,4648
NWG-WGCXL641,Firewalls  Network Security,WatchGuard Firebox Cloud XLarge with 1-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCXL641.jpg,Watchguard,WGCXL641,29019,40017
NWG-WGVSM641,Firewalls  Network Security,WatchGuard FireboxV Small with 1-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVSM641.jpg,Watchguard,WGVSM641,2918,3951
NWG-WGVSM671,Firewalls  Network Security,Trade up to WatchGuard FireboxV Small with 1-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVSM671.jpg,Watchguard,WGVSM671,2460,3331
NWG-WGVME033,Firewalls  Network Security,WatchGuard FireboxV Medium with 3-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVME033.jpg,Watchguard,WGVME033,7059,9560
NWG-WGVME003,Firewalls  Network Security,WatchGuard FireboxV Medium with 3-yr Standard Support - Only available to WGOne Silver/Gold Partners,https://www.leadersystems.com.au/Images/NWG-WGVME003.jpg,Watchguard,WGVME003,4136,5601
NWG-WGCXL643,Firewalls  Network Security,WatchGuard Firebox Cloud XLarge with 3-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCXL643.jpg,Watchguard,WGCXL643,59508,86429
NWG-WGVSM673,Firewalls  Network Security,Trade up to WatchGuard FireboxV Small with 3-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVSM673.jpg,Watchguard,WGVSM673,4868,6593
NWG-WGVME031,Firewalls  Network Security,WatchGuard FireboxV Medium with 1-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVME031.jpg,Watchguard,WGVME031,4405,5965
NWG-WGVME001,Firewalls  Network Security,WatchGuard FireboxV Medium with 1-yr Standard Support - Only available to WGOne Silver/Gold Partners,https://www.leadersystems.com.au/Images/NWG-WGVME001.jpg,Watchguard,WGVME001,3267,4424
NWG-WGVLG061,Firewalls  Network Security,Trade up to WatchGuard FireboxV Large with 1-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVLG061.jpg,Watchguard,WGVLG061,7316,10089
NWG-WG8598,Watchguard Accessories,WatchGuard Firebox M5600 Hot Swap Power Supply,https://www.leadersystems.com.au/Images/NWG-WG8598.jpg,Watchguard,WG8598,1280,1721
NWG-WGM67261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox M670,https://www.leadersystems.com.au/Images/NWG-WGM67261.jpg,Watchguard,WGM67261,2842,3541
NWG-WGT15261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox T15,https://www.leadersystems.com.au/Images/NWG-WGT15261.jpg,Watchguard,WGT15261,146,182
NWG-WGT15101,Cloud  Server Security,WatchGuard WebBlocker 1-yr for Firebox T15,https://www.leadersystems.com.au/Images/NWG-WGT15101.jpg,Watchguard,WGT15101,137,171
NWG-WGT16141,Subscriptions  Licensing,WatchGuard Reputation Enabled Defense 1-yr for Firebox T15-W,https://www.leadersystems.com.au/Images/NWG-WGT16141.jpg,Watchguard,WGT16141,174,217
NWG-WGVLG063,Firewalls  Network Security,Trade up to WatchGuard FireboxV Large with 3-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVLG063.jpg,Watchguard,WGVLG063,12962,17875
NWG-WG8583,Watchguard Accessories,Transceiver 10Gb Short-Range SFP+ for WatchGuard Firebox M,https://www.leadersystems.com.au/Images/NWG-WG8583.jpg,Watchguard,WG8583,456,605
NWG-WGT16351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox T15-W,https://www.leadersystems.com.au/Images/NWG-WGT16351.jpg,Watchguard,WGT16351,745,929
NWG-WGT16331,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox T15-W,https://www.leadersystems.com.au/Images/NWG-WGT16331.jpg,Watchguard,WGT16331,356,444
NWG-WGVME521,Subscriptions  Licensing,WatchGuard Cloud 1-month data retention for FireboxV Medium - 1-yr,https://www.leadersystems.com.au/Images/NWG-WGVME521.jpg,Watchguard,WGVME521,1070,1333
NWG-WGVSM521,Subscriptions  Licensing,WatchGuard Cloud 1-month data retention for FireboxV Small - 1-yr,https://www.leadersystems.com.au/Images/NWG-WGVSM521.jpg,Watchguard,WGVSM521,460,574
NWG-WGCSM141,Subscriptions  Licensing,WatchGuard Reputation Enabled Defense 1-yr for Firebox Cloud Small,https://www.leadersystems.com.au/Images/NWG-WGCSM141.jpg,Watchguard,WGCSM141,460,574
NWG-WGCME353,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 3-yr for Firebox Cloud Medium,https://www.leadersystems.com.au/Images/NWG-WGCME353.jpg,Watchguard,WGCME353,10776,13425
NWG-WGCME261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox Cloud Medium,https://www.leadersystems.com.au/Images/NWG-WGCME261.jpg,Watchguard,WGCME261,1055,1314
NWG-WGCME171,Cloud  Server Security,WatchGuard APT Blocker 1-yr for Firebox Cloud Medium,https://www.leadersystems.com.au/Images/NWG-WGCME171.jpg,Watchguard,WGCME171,1070,1333
NWG-WGCLG141,Subscriptions  Licensing,WatchGuard Reputation Enabled Defense 1-yr for Firebox Cloud Large,https://www.leadersystems.com.au/Images/NWG-WGCLG141.jpg,Watchguard,WGCLG141,2267,2876
NWG-WGCXL353,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 3-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL353.jpg,Watchguard,WGCXL353,45780,67782
NWG-WGCXL201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL201.jpg,Watchguard,WGCXL201,3041,3858
NWG-WGCXL261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL261.jpg,Watchguard,WGCXL261,4496,5705
NWG-WGVME523,Subscriptions  Licensing,WatchGuard Cloud 1-month data retention for FireboxV Medium - 3-yr,https://www.leadersystems.com.au/Images/NWG-WGVME523.jpg,Watchguard,WGVME523,3202,3990
NWG-WGVSM523,Subscriptions  Licensing,WatchGuard Cloud 1-month data retention for FireboxV Small - 3-yr,https://www.leadersystems.com.au/Images/NWG-WGVSM523.jpg,Watchguard,WGVSM523,1374,1712
NWG-WGVSM201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for FireboxV Small,https://www.leadersystems.com.au/Images/NWG-WGVSM201.jpg,Watchguard,WGVSM201,303,379
NWG-WGVSM141,Subscriptions  Licensing,WatchGuard Reputation Enabled Defense 1-yr for FireboxV Small,https://www.leadersystems.com.au/Images/NWG-WGVSM141.jpg,Watchguard,WGVSM141,460,574
NWG-WGVME203,Subscriptions  Licensing,WatchGuard Standard Support Renewal 3-yr for FireboxV Medium,https://www.leadersystems.com.au/Images/NWG-WGVME203.jpg,Watchguard,WGVME203,1667,2077
NWG-WGVLG331,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for FireboxV Large,https://www.leadersystems.com.au/Images/NWG-WGVLG331.jpg,Watchguard,WGVLG331,4385,5563
NWG-WGVLG151,Subscriptions  Licensing,WatchGuard Application Control 1-yr for FireboxV Large,https://www.leadersystems.com.au/Images/NWG-WGVLG151.jpg,Watchguard,WGVLG151,2267,2876
NWG-WGVXL171,Cloud  Server Security,WatchGuard APT Blocker 1-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL171.jpg,Watchguard,WGVXL171,4521,5736
NWG-WGVXL141,Subscriptions  Licensing,WatchGuard Reputation Enabled Defense 1-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL141.jpg,Watchguard,WGVXL141,4521,5736
NWG-WGM37131,Subscriptions  Licensing,WatchGuard Intrusion Prevention Service 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37131.jpg,Watchguard,WGM37131,821,1023
NWG-WGM47331,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for M470,https://www.leadersystems.com.au/Images/NWG-WGM47331.jpg,Watchguard,WGM47331,3364,4191
NWG-WGM57141,Subscriptions  Licensing,WatchGuard Reputation Enabled Defense 1-yr for Firebox M570,https://www.leadersystems.com.au/Images/NWG-WGM57141.jpg,Watchguard,WGM57141,2071,2580
NWG-WGEMA081,Email Security,Panda Email Protection - 1 Year - 1001 to 3000 users,https://www.leadersystems.com.au/Images/NWG-WGEMA081.jpg,Watchguard,WGEMA081,13,18
NWG-WGEMA071,Email Security,Panda Email Protection - 1 Year - 501 to 1000 users,https://www.leadersystems.com.au/Images/NWG-WGEMA071.jpg,Watchguard,WGEMA071,19,26
NWG-WGM67131,Subscriptions  Licensing,WatchGuard Intrusion Prevention Service 1-yr for Firebox M670,https://www.leadersystems.com.au/Images/NWG-WGM67131.jpg,Watchguard,WGM67131,2873,3579
NWG-WGWFC241,Subscriptions  Licensing,"WatchGuard 1-yr Secure Wi-Fi Renewal/Upgrade, 1 AP",https://www.leadersystems.com.au/Images/NWG-WGWFC241.jpg,Watchguard,WGWFC241,168,210
NWG-WGT15171,Cloud  Server Security,WatchGuard APT Blocker 1-yr for Firebox T15,https://www.leadersystems.com.au/Images/NWG-WGT15171.jpg,Watchguard,WGT15171,137,171
NWG-WGVSM111,Email Security,WatchGuard spamBlocker 1-yr for FireboxV Small,https://www.leadersystems.com.au/Images/NWG-WGVSM111.jpg,Watchguard,WGVSM111,460,574
NWG-WGVSM131,Subscriptions  Licensing,WatchGuard Intrusion Prevention Service 1-yr for FireboxV Small,https://www.leadersystems.com.au/Images/NWG-WGVSM131.jpg,Watchguard,WGVSM131,460,574
NWG-WGVME331,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for FireboxV Medium,https://www.leadersystems.com.au/Images/NWG-WGVME331.jpg,Watchguard,WGVME331,2183,2720
NWG-WGVME201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for FireboxV Medium,https://www.leadersystems.com.au/Images/NWG-WGVME201.jpg,Watchguard,WGVME201,719,896
NWG-WGVLG171,Cloud  Server Security,WatchGuard APT Blocker 1-yr for FireboxV Large,https://www.leadersystems.com.au/Images/NWG-WGVLG171.jpg,Watchguard,WGVLG171,2267,2876
NWG-WGVLG181,Subscriptions  Licensing,WatchGuard Network Discovery 1-yr for FireboxV Large,https://www.leadersystems.com.au/Images/NWG-WGVLG181.jpg,Watchguard,WGVLG181,2267,2876
NWG-WGVXL351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL351.jpg,Watchguard,WGVXL351,19682,24970
NWG-WGM37201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37201.jpg,Watchguard,WGM37201,640,798
NWG-WGCSM643,Firewalls  Network Security,WatchGuard Firebox Cloud Small with 3-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCSM643.jpg,Watchguard,WGCSM643,5332,7220
NWG-WGCSM673,Firewalls  Network Security,Trade up to WatchGuard Firebox Cloud Small with 3-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCSM673.jpg,Watchguard,WGCSM673,4868,6593
NWG-WGCLG641,Firewalls  Network Security,WatchGuard Firebox Cloud Large with 1-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCLG641.jpg,Watchguard,WGCLG641,14558,20075
NWG-WGCLG031,Firewalls  Network Security,WatchGuard Firebox Cloud Large with 1-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCLG031.jpg,Watchguard,WGCLG031,9401,12965
NWG-WGCLG001,Firewalls  Network Security,WatchGuard Firebox Cloud Large with 1-yr Standard Support - Only available to WGOne Silver/Gold Partners,https://www.leadersystems.com.au/Images/NWG-WGCLG001.jpg,Watchguard,WGCLG001,6963,9602
NWG-WGCLG061,Firewalls  Network Security,Trade up to WatchGuard Firebox Cloud Large with 1-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCLG061.jpg,Watchguard,WGCLG061,7316,10089
NWG-WGVSM033,Firewalls  Network Security,WatchGuard FireboxV Small with 3-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVSM033.jpg,Watchguard,WGVSM033,3021,4091
NWG-WGVSM003,Firewalls  Network Security,WatchGuard FireboxV Small with 3-yr Standard Support - Only available to WGOne Silver/Gold Partners,https://www.leadersystems.com.au/Images/NWG-WGVSM003.jpg,Watchguard,WGVSM003,1768,2394
NWG-WGT15331,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox T15,https://www.leadersystems.com.au/Images/NWG-WGT15331.jpg,Watchguard,WGT15331,284,354
NWG-WGT16201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox T15-W,https://www.leadersystems.com.au/Images/NWG-WGT16201.jpg,Watchguard,WGT16201,119,148
NWG-WGM37261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37261.jpg,Watchguard,WGM37261,811,1011
NWG-WGM37101,Cloud  Server Security,WatchGuard WebBlocker 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37101.jpg,Watchguard,WGM37101,821,1023
NWG-WGT16151,Subscriptions  Licensing,WatchGuard Application Control 1-yr for Firebox T15-W,https://www.leadersystems.com.au/Images/NWG-WGT16151.jpg,Watchguard,WGT16151,174,217
NWG-WGM27111,Email Security,WatchGuard spamBlocker 1-yr for Firebox M270,https://www.leadersystems.com.au/Images/NWG-WGM27111.jpg,Watchguard,WGM27111,628,783
NWG-WGM37111,Email Security,WatchGuard spamBlocker 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37111.jpg,Watchguard,WGM37111,821,1023
NWG-WGM47181,Subscriptions  Licensing,WatchGuard Network Discovery 1-yr for M470,https://www.leadersystems.com.au/Images/NWG-WGM47181.jpg,Watchguard,WGM47181,1331,1658
NWG-WGT80341,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox T80,https://www.leadersystems.com.au/Images/NWG-WGT80341.jpg,Watchguard,WGT80341,1262,1573
NWG-WGT80261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox T80,https://www.leadersystems.com.au/Images/NWG-WGT80261.jpg,Watchguard,WGT80261,620,773
NWG-WGM57351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox M570,https://www.leadersystems.com.au/Images/NWG-WGM57351.jpg,Watchguard,WGM57351,10546,13139
NWG-WGM67111,Email Security,WatchGuard spamBlocker 1-yr for Firebox M670,https://www.leadersystems.com.au/Images/NWG-WGM67111.jpg,Watchguard,WGM67111,2873,3579
NWG-WGVSM063,Firewalls  Network Security,Trade up to WatchGuard FireboxV Small with 3-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVSM063.jpg,Watchguard,WGVSM063,2603,3525
NWG-WGVME641,Firewalls  Network Security,WatchGuard FireboxV Medium with 1-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVME641.jpg,Watchguard,WGVME641,6819,9234
NWG-WGVME671,Firewalls  Network Security,Trade up to WatchGuard FireboxV Medium with 1-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVME671.jpg,Watchguard,WGVME671,5744,7778
NWG-WGVXL643,Firewalls  Network Security,WatchGuard FireboxV XLarge with 3-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVXL643.jpg,Watchguard,WGVXL643,59508,86429
NWG-WGVXL673,Firewalls  Network Security,Trade up to WatchGuard FireboxV XLarge with 3-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVXL673.jpg,Watchguard,WGVXL673,48363,78999
NWG-WGVXL063,Firewalls  Network Security,Trade up to WatchGuard FireboxV XLarge with 3-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVXL063.jpg,Watchguard,WGVXL063,25856,35656
NWG-WG8022,Watchguard Accessories,Transceiver 40Gb Short-Range QSFP+ for WatchGuard Firebox M,https://www.leadersystems.com.au/Images/NWG-WG8022.jpg,Watchguard,WG8022,897,1203
NWG-WG9004,Watchguard Accessories,WatchGuard Dual-Band Omni Antennas (5/7 dBi) AP430CR/AP327X,https://www.leadersystems.com.au/Images/NWG-WG9004.jpg,Watchguard,WG9004,68,80.78
NWG-WG8592,Watchguard Accessories,WatchGuard Firebox M 8 Port 1Gb Copper Module,https://www.leadersystems.com.au/Images/NWG-WG8592.jpg,Watchguard,WG8592,1280,1721
NWG-WG8594,Watchguard Accessories,WatchGuard Firebox M 4 Port 10Gb SFP+ Fiber Module,https://www.leadersystems.com.au/Images/NWG-WG8594.jpg,Watchguard,WG8594,1790,2413
NWG-WGT40351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox T40,https://www.leadersystems.com.au/Images/NWG-WGT40351.jpg,Watchguard,WGT40351,1424,1774
NWG-WGT40341,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox T40,https://www.leadersystems.com.au/Images/NWG-WGT40341.jpg,Watchguard,WGT40341,742,925
NWG-WGT20351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox T20,https://www.leadersystems.com.au/Images/NWG-WGT20351.jpg,Watchguard,WGT20351,751,936
NWG-WGM67141,Subscriptions  Licensing,WatchGuard Reputation Enabled Defense 1-yr for Firebox M670,https://www.leadersystems.com.au/Images/NWG-WGM67141.jpg,Watchguard,WGM67141,2873,3579
